drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
Mitoxantrone,1600,33240.43362,1.048598928,NA,NA,NA,NA,2590644.464,1.070521754,NA,NA,NA,NA,458790.4141,0.986354116
Mitoxantrone,1600,51863.339,1.072360299,NA,NA,NA,NA,1385251.735,1.051424928,NA,NA,NA,NA,611554.238,1.058797922
Mitoxantrone,1600,62353.91218,1.238791685,NA,NA,NA,NA,2265227.907,1.086260068,NA,NA,NA,NA,349423.8383,1.221504697
Mitoxantrone,1600,58918.39221,1.27989811,NA,NA,NA,NA,1806134.571,0.82595892,NA,NA,NA,NA,835861.4578,1.154564468
Mitoxantrone,1600,57788.78499,1.181853208,NA,NA,NA,NA,2495409.228,1.673844682,NA,NA,NA,NA,802186.3122,1.051089524
Mitoxantrone,1600,78737.71852,1.110614507,NA,NA,NA,NA,1829465.184,0.603859301,NA,NA,NA,NA,584078.1172,1.417530007
Mitoxantrone,1600,25977.86611,1.329727598,NA,NA,NA,NA,2052203.456,0.722876378,NA,NA,NA,NA,366281.1256,0.800101255
Mitoxantrone,1600,32130.55631,1.361631856,NA,NA,NA,NA,1481532.811,1.931175358,NA,NA,NA,NA,447160.9618,0.975743257
Mitoxantrone,1600,42063.24233,1.247660989,NA,NA,NA,NA,2774170.353,1.202944546,NA,NA,NA,NA,746517.3857,0.616676111
Mitoxantrone,1600,64801.40268,0.841949605,NA,NA,NA,NA,2122489.903,1.415893201,NA,NA,NA,NA,786674.8791,1.086755738
Mitoxantrone,1600,63741.89201,0.908895972,NA,NA,NA,NA,2485174.325,0.805303827,NA,NA,NA,NA,509221.9056,0.725487591
Mitoxantrone,1600,33480.0779,0.853998092,NA,NA,NA,NA,1354984.755,1.109078138,NA,NA,NA,NA,724719.1882,1.110387671
Mitoxantrone,1600,47243.411,1.014098302,NA,NA,NA,NA,1752626.309,0.909146575,NA,NA,NA,NA,393223.8603,1.324880747
Mitoxantrone,1600,37818.36161,0.830209514,NA,NA,NA,NA,2168506.883,0.791125072,NA,NA,NA,NA,749499.0629,1.216358927
Mitoxantrone,1600,67535.28866,1.052393299,NA,NA,NA,NA,2024270.02,1.011190268,NA,NA,NA,NA,642704.6485,1.036014241
Mitoxantrone,1600,51209.59946,1.007622921,NA,NA,NA,NA,2347860.49,0.863891427,NA,NA,NA,NA,700591.316,0.875198262
Mitoxantrone,1600,45975.70349,1.111299133,NA,NA,NA,NA,2063625.882,1.144239581,NA,NA,NA,NA,476631.8019,1.677662774
Mitoxantrone,1600,47943.60559,1.73580245,NA,NA,NA,NA,1960099.807,1.481482525,NA,NA,NA,NA,456674.7931,1.154227598
Mitoxantrone,1600,44918.73543,0.589076769,NA,NA,NA,NA,1587742.32,0.723494943,NA,NA,NA,NA,491559.1267,1.019807902
Mitoxantrone,1600,60572.76043,0.556939646,NA,NA,NA,NA,1823425.064,0.789022371,NA,NA,NA,NA,543122.6346,0.892728388
Mitoxantrone,1600,66963.87888,1.256316895,NA,NA,NA,NA,1465347.263,0.755211656,NA,NA,NA,NA,593434.1763,0.73876581
Mitoxantrone,1600,53303.70735,0.760220133,NA,NA,NA,NA,1650941.107,1.596076695,NA,NA,NA,NA,466799.2884,0.913458943
Mitoxantrone,1600,62646.97192,0.437091973,NA,NA,NA,NA,2634257.71,1.403045504,NA,NA,NA,NA,601860.5376,0.733929609
Mitoxantrone,1600,54982.87248,0.984757758,NA,NA,NA,NA,2439340.963,0.273736022,NA,NA,NA,NA,756500.3709,0.763928417
Mitoxantrone,1600,53328.35399,0.742430187,NA,NA,NA,NA,2588734.166,0.598774531,NA,NA,NA,NA,573584.3969,0.916952138
Mitoxantrone,1600,50614.79325,1.12528458,NA,NA,NA,NA,2257796.113,0.381189066,NA,NA,NA,NA,493589.0484,1.053515549
Mitoxantrone,1600,56545.84959,0.45464958,NA,NA,NA,NA,2025895.51,0.695609754,NA,NA,NA,NA,682402.7374,1.205802016
Mitoxantrone,1600,66740.53971,1.318078846,NA,NA,NA,NA,2072725.062,1.570908874,NA,NA,NA,NA,406037.4385,0.944091616
Mitoxantrone,1600,43298.24913,1.342497091,NA,NA,NA,NA,2177478.946,0.998930759,NA,NA,NA,NA,726452.4624,1.121281218
Mitoxantrone,1600,42888.885,0.910862488,NA,NA,NA,NA,2524680.469,0.525245275,NA,NA,NA,NA,481891.2858,1.355690255
Mitoxantrone,1600,36697.88134,0.774777916,NA,NA,NA,NA,1649906.167,1.849699677,NA,NA,NA,NA,544321.7485,1.222948244
Mitoxantrone,1600,50202.23559,0.562519511,NA,NA,NA,NA,2125411.087,1.157428165,NA,NA,NA,NA,303483.1379,1.020409167
Mitoxantrone,1600,50721.47507,0.565245803,NA,NA,NA,NA,2515465.16,0.819935131,NA,NA,NA,NA,544664.0176,0.906249124
Mitoxantrone,1600,50764.70312,1.468099574,NA,NA,NA,NA,2391181.41,1.36331044,NA,NA,NA,NA,550277.6059,1.122428877
Mitoxantrone,1600,67998.99425,1.143113056,NA,NA,NA,NA,1519340.971,0.99017652,NA,NA,NA,NA,727491.6339,1.310330317
